seller_id,cuenta,item_id,title,catalog_product_id,listing_type_id,price,available_quantity,status,permalink,thumbnail,date_created,last_updated
483904870,C2,MLC3798326004,Barra De Seguridad Con Jabonera Para Baño Metal Curva 135* Plateado,MLC66917952,gold_special,21290,5,active,https://articulo.mercadolibre.cl/MLC-3798326004-barra-de-seguridad-con-jabonera-para-bano-metal-curva-135-plateado-_JM,http://http2.mlstatic.com/D_777452-MLA109114807039_032026-I.webp,2026-03-25T16:09:24.148Z,2026-05-25T23:40:37.577Z
483904870,C2,MLC1421562635,Sifon Lavaplatos 1 1/2 Salida Recta Plastico Color Blanco,MLC26656481,gold_special,4354,0,paused,https://articulo.mercadolibre.cl/MLC-1421562635-sifon-lavaplatos-1-12-salida-recta-plastico-color-blanco-_JM,http://http2.mlstatic.com/D_812807-MLA109414376218_042026-I.webp,2023-09-08T11:49:16.000Z,2026-05-07T23:24:10.424Z
483904870,C2,MLC2100982852,Lavaplatos Doble Empotrado 78x43x20cm + Llave Profesional Color Negro,MLC27595442,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2100982852-lavaplatos-doble-empotrado-78x43x20cm-llave-profesional-color-negro-_JM,http://http2.mlstatic.com/D_776822-MLU78162438051_082024-I.jpg,2023-11-14T12:43:54.344Z,2026-05-03T17:29:36.214Z
483904870,C2,MLC2968618058,Dispensador De Toalla De Papel Con Palanca En Acrílico Jumbo,MLC23363443,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2968618058-dispensador-de-toalla-de-papel-con-palanca-en-acrilico-jumbo-_JM,http://http2.mlstatic.com/D_697629-MLA99470629390_112025-I.jpg,2025-07-12T12:16:31.119Z,2026-05-04T20:46:52.919Z
483904870,C2,MLC1422424805,Lavaplatos Doble Empotrado 78x43 + Llave Monomando Flexible Color Verde,MLC26776914,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-1422424805-lavaplatos-doble-empotrado-78x43-llave-monomando-flexible-color-verde-_JM,http://http2.mlstatic.com/D_996349-MLA79583561648_102024-I.webp,2023-09-11T16:42:28.000Z,2026-05-21T11:55:40.162Z
483904870,C2,MLC3798157522,Monomando Llave Grifo Para Ducha Modelo Colomba Marca Taumm Cromado,MLC50367736,gold_special,27810,0,paused,https://articulo.mercadolibre.cl/MLC-3798157522-monomando-llave-grifo-para-ducha-modelo-colomba-marca-taumm-cromado-_JM,http://http2.mlstatic.com/D_645108-MLA95402942826_102025-I.webp,2026-03-25T16:07:49.274Z,2026-05-15T21:15:29.235Z
483904870,C2,MLC1644658349,Shower Door 90x90x195 Cm Curvo Transparente + Columna Ducha Plateado,MLC42244157,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-1644658349-shower-door-90x90x195-cm-curvo-transparente-columna-ducha-plateado-_JM,http://http2.mlstatic.com/D_684814-MLA80180468199_102024-I.jpg,2025-07-12T12:09:46.077Z,2026-03-13T20:39:58.134Z
483904870,C2,MLC1926256952,Lavaplatos Doble 78x43cm Llave Colomba Full Accesorios Color Plateado,MLC26692549,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-1926256952-lavaplatos-doble-78x43cm-llave-colomba-full-accesorios-color-plateado-_JM,http://http2.mlstatic.com/D_768483-MLU78709266027_082024-I.webp,2023-09-01T13:09:59.000Z,2026-03-13T20:40:01.846Z
483904870,C2,MLC2128129102,Secador De Manos Eléctrico Con Sensor Secado Rapido 1500w Color 52049,MLC28258236,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2128129102-secador-de-manos-electrico-con-sensor-secado-rapido-1500w-color-52049-_JM,http://http2.mlstatic.com/D_898339-MLA79494597154_102024-I.jpg,2023-11-26T13:09:26.411Z,2026-03-13T20:39:56.048Z
483904870,C2,MLC2777777056,Shower Door Y Receptaculo 90x90x195 Con Adhesivo Empavonado Transparente Con Franjas Plateado,MLC41275721,gold_special,358317,0,paused,https://articulo.mercadolibre.cl/MLC-2777777056-shower-door-y-receptaculo-90x90x195-con-adhesivo-empavonado-transparente-con-franjas-plateado-_JM,http://http2.mlstatic.com/D_828146-MLA79629242709_092024-I.webp,2024-11-14T12:57:54.913Z,2026-05-14T13:56:38.743Z
