codigo,familia,seccion,descripcion,pdf,familias_todas
122400330,Piezas para Sanitarias,Juego para Medidor So Juego para Medidor Diferenciado So,1/2”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122400340,Piezas para Sanitarias,Juego para Medidor So Juego para Medidor Diferenciado So,1/2”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122400440,Piezas para Sanitarias,Juego para Medidor So Juego para Medidor Diferenciado So,3/4”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122400450,Piezas para Sanitarias,Juego para Medidor So Juego para Medidor Diferenciado So,3/4”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122400550,Piezas para Sanitarias,Juego para Medidor So Juego para Medidor Diferenciado So,1” 12,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122401330,Piezas para Sanitarias,Diferenciado HE,1/2”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122401340,Piezas para Sanitarias,Diferenciado HE,1/2”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122401440,Piezas para Sanitarias,Diferenciado HE,3/4”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122401450,Piezas para Sanitarias,Diferenciado HE,3/4”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122401550,Piezas para Sanitarias,Diferenciado HE,1”,12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
122401770,Piezas para Sanitarias,Diferenciado HE,"1.1/2” Sn (2,3% - 3,5%), Pb (6% - 8%), Zn (7% - 10%), Fe < 0,4%",12_Piezas-Sanitarias.pdf,Piezas para Sanitarias
130000001,Repuestos,y Llave Lavatorio con Lavaplato,,13_Repuestos.pdf,Repuestos
130000006,Repuestos,Manilla Para Llave de Paso Manilla Válvula Bola,1/2” Azul,13_Repuestos.pdf,Repuestos
130000007,Repuestos,Manilla Para Llave de Paso Manilla Válvula Bola,1/2” Verde,13_Repuestos.pdf,Repuestos
130000008,Repuestos,Manilla Para Llave de Paso Manilla Válvula Bola,,13_Repuestos.pdf,Repuestos
130000009,Repuestos,Repuestos,1/2”,13_Repuestos.pdf,Repuestos
130000010,Repuestos,Repuestos,3/4”,13_Repuestos.pdf,Repuestos
130000011,Repuestos,Repuestos,1”,13_Repuestos.pdf,Repuestos
130000012,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130000013,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130000014,Repuestos,Cartridge para Monomando Cartridge 35 mm Ahorro de Agua,35 mm,13_Repuestos.pdf,Repuestos
130000015,Repuestos,Cartridge para Monomando Cartridge 35 mm Ahorro de Agua,40 mm,13_Repuestos.pdf,Repuestos
130000016,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130000017,Repuestos,Aireador HE Llave Lavatorio (Tipo Bonn) AHORRO AGUA,,13_Repuestos.pdf,Repuestos
130000018,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130000019,Repuestos,Manilla Para Llave de Paso Manilla Válvula Bola,1/2”,13_Repuestos.pdf,Repuestos
130000020,Repuestos,Manilla Para Llave de Paso Manilla Válvula Bola,3/4”,13_Repuestos.pdf,Repuestos
130000021,Repuestos,Manilla Para Llave de Paso Manilla Válvula Bola,1”,13_Repuestos.pdf,Repuestos
130000022,Repuestos,Tina Ducha Uso: Para Conectar Al Muro,,13_Repuestos.pdf,Repuestos
130000023,Repuestos,Fuscher Swertt Conster,,13_Repuestos.pdf,Repuestos
130000024,Repuestos,Fuscher Swertt Conster,,13_Repuestos.pdf,Repuestos
130000025,Repuestos,Monomandos Para Monomandos Tina y Ducha,,13_Repuestos.pdf,Repuestos
130000026,Repuestos,Estanque WC,,13_Repuestos.pdf,Repuestos
130000028,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130000029,Repuestos,Tina Ducha Uso: Para Conectar Al Muro,Todas las Griferías Tina y Ducha,13_Repuestos.pdf,Repuestos
130000030,Repuestos,Vander,,13_Repuestos.pdf,Repuestos
130000032,Repuestos,y Llave Lavatorio con Lavaplato,y Combinaciones,13_Repuestos.pdf,Repuestos
130000033,Repuestos,Campana Urinario Campana Monomando Campana para Combinación,Tina Ducha Vander,13_Repuestos.pdf,Repuestos
130000034,Repuestos,Campana Urinario Campana Monomando Campana para Combinación,,13_Repuestos.pdf,Repuestos
130000035,Repuestos,de Monomandos Lavatorio y Lavaplato,35 mm Uso: Para Aumentar la Superﬁcie,13_Repuestos.pdf,Repuestos
130000036,Repuestos,de Contacto en la Base dando,40 mm Mayor Firmeza,13_Repuestos.pdf,Repuestos
130000037,Repuestos,Monomandos Para Monomandos Tina y Ducha,35 mm,13_Repuestos.pdf,Repuestos
130000038,Repuestos,Monomandos Para Monomandos Tina y Ducha,40 mm,13_Repuestos.pdf,Repuestos
130000040,Repuestos,Solenoide para Dar y Cortar Agua,,13_Repuestos.pdf,Repuestos
130000041,Repuestos,Cuello Lavaplato Fuscher,,13_Repuestos.pdf,Repuestos
130000042,Repuestos,de 2 Pernos de 1 Perno (Incluido Oring),,13_Repuestos.pdf,Repuestos
130000043,Repuestos,de 2 Pernos de 1 Perno (Incluido Oring),,13_Repuestos.pdf,Repuestos
130000044,Repuestos,Cuello Combinación Antonella,,13_Repuestos.pdf,Repuestos
130000046,Repuestos,Estanque WC,Válvula Pedal,13_Repuestos.pdf,Repuestos
130000047,Repuestos,Grifería Bajo Cubierta Uso: Para Fijar llaves,,13_Repuestos.pdf,Repuestos
130000048,Repuestos,Lavatorio y Accesorios (1/2”),3/4”,13_Repuestos.pdf,Repuestos
130000049,Repuestos,Lavatorio y Accesorios (1/2”),1/2” 13,13_Repuestos.pdf,Repuestos
130000054,Repuestos,Espesor: 3 mm,,13_Repuestos.pdf,Repuestos
130000063,Repuestos,Cuello Bonn,,13_Repuestos.pdf,Repuestos
130000064,Repuestos,Fuscher Swertt Conster,Uso: Evitar que entren impurezas,13_Repuestos.pdf,Repuestos
130000065,Repuestos,de la Llave,para Jabonera,13_Repuestos.pdf,Repuestos
130000066,Repuestos,para Secador para Secador,,13_Repuestos.pdf,Repuestos
130000068,Repuestos,Fuscher Swertt Conster,,13_Repuestos.pdf,Repuestos
130000070,Repuestos,Mayor Firmeza,,13_Repuestos.pdf,Repuestos
130000071,Repuestos,de Contacto en la Base dando,,13_Repuestos.pdf,Repuestos
130000077,Repuestos,Repuestos,1/2”,13_Repuestos.pdf,Repuestos
130000078,Repuestos,Repuestos,3/4”,13_Repuestos.pdf,Repuestos
130000079,Repuestos,Repuestos,1”,13_Repuestos.pdf,Repuestos
130000080,Repuestos,Solenoide para Dar y Cortar Agua,,13_Repuestos.pdf,Repuestos
130000081,Repuestos,Cartridge para Monomando Cartridge 35 mm Ahorro de Agua,13,13_Repuestos.pdf,Repuestos
130000094,Repuestos,de Shower Shower,,13_Repuestos.pdf,Repuestos
130000096,Repuestos,Uso: Aumenta Superﬁcie Inferior,,13_Repuestos.pdf,Repuestos
130000099,Repuestos,Campana Urinario Campana Monomando Campana para Combinación,,13_Repuestos.pdf,Repuestos
130000100,Repuestos,Click-Clack Uso: Repuesto de Sello/Tapón,,13_Repuestos.pdf,Repuestos
130000103,Repuestos,Uso: Para Aumentar la Superﬁcie,de Contacto en la Base dando,13_Repuestos.pdf,Repuestos
130000104,Repuestos,Uso: Cubre Perforación Sobrante al Pasar,de Combinación a Monomando,13_Repuestos.pdf,Repuestos
130000115,Repuestos,Lavaplato Profesional Uso: Reduce Caudal de Salida Grifería,,13_Repuestos.pdf,Repuestos
130000116,Repuestos,de la Llave,,13_Repuestos.pdf,Repuestos
130000119,Repuestos,Modern,Colomba y Domenica (Modelos Antiguos),13_Repuestos.pdf,Repuestos
130000120,Repuestos,Uso: Repuesto para Fuscher-Swertt,Hessen y Düsseldorf (Modelos Antiguos),13_Repuestos.pdf,Repuestos
130000121,Repuestos,Modern,,13_Repuestos.pdf,Repuestos
130000122,Repuestos,Uso: Repuesto para Fuscher-Swertt,,13_Repuestos.pdf,Repuestos
130000123,Repuestos,Uso: Cubre Perforación Sobrante al Pasar,,13_Repuestos.pdf,Repuestos
130000131,Repuestos,Lavaplato Profesional Uso: Reduce Caudal de Salida Grifería,,13_Repuestos.pdf,Repuestos
130000133,Repuestos,para Secador Shower Door (Superior) Shower Door (Inferior),de Ruedas en Vidrios Móviles Ruedas en Vidrios Móviles de,13_Repuestos.pdf,Repuestos
130000134,Repuestos,Uso: Hacer sello en tuercas,,13_Repuestos.pdf,Repuestos
130000138,Repuestos,Grifería Bajo Cubierta Uso: Para Fijar llaves,,13_Repuestos.pdf,Repuestos
130000139,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130000140,Repuestos,Uso: Aumenta Superﬁcie Inferior,de Contacto entre Grifería y Superﬁcie,13_Repuestos.pdf,Repuestos
130000144,Repuestos,Repuestos,3/8”,13_Repuestos.pdf,Repuestos
130000145,Repuestos,Repuestos,1/2”,13_Repuestos.pdf,Repuestos
130000146,Repuestos,Uso: Para Hacer Sello entre Excéntrica y,,13_Repuestos.pdf,Repuestos
130000147,Repuestos,Uso: Para Hacer Sello entre Excéntrica y,Tuerca Loca Tina y Ducha (3/4”),13_Repuestos.pdf,Repuestos
130000149,Repuestos,Uso: Hacer sello en tuercas,,13_Repuestos.pdf,Repuestos
130000150,Repuestos,de la Llave,,13_Repuestos.pdf,Repuestos
130000155,Repuestos,Click-Clack Uso: Repuesto de Sello/Tapón,,13_Repuestos.pdf,Repuestos
130000159,Repuestos,Lavaplato Lavaplato,,13_Repuestos.pdf,Repuestos
130000160,Repuestos,Lavaplato Lavaplato,,13_Repuestos.pdf,Repuestos
130000161,Repuestos,Lavaplato,,13_Repuestos.pdf,Repuestos
130000162,Repuestos,Fuscher Swertt Conster,del agua hacia cartridge,13_Repuestos.pdf,Repuestos
130000165,Repuestos,Estanque WC,,13_Repuestos.pdf,Repuestos
130000166,Repuestos,para Secador para Secador,,13_Repuestos.pdf,Repuestos
130000167,Repuestos,para Fijar Asiento Eco a la Taza,,13_Repuestos.pdf,Repuestos
130000168,Repuestos,Asiento Colomba a Taza con 2 Pasadores,,13_Repuestos.pdf,Repuestos
130000170,Repuestos,Asiento Fuscher a Taza con 2 Pasadores soft-close,,13_Repuestos.pdf,Repuestos
130000171,Repuestos,Asiento Colomba a Taza con 2 Pasadores,,13_Repuestos.pdf,Repuestos
130000173,Repuestos,Asiento Fuscher a Taza con 2 Pasadores soft-close,,13_Repuestos.pdf,Repuestos
130000174,Repuestos,Asiento Modern a la Taza con 2 Pasadores soft-close,,13_Repuestos.pdf,Repuestos
130000175,Repuestos,Asiento Modern a la Taza con 2 Pasadores soft-close,,13_Repuestos.pdf,Repuestos
130000179,Repuestos,Repuestos,3/4”,13_Repuestos.pdf,Repuestos
130000180,Repuestos,Repuestos,1/4”,13_Repuestos.pdf,Repuestos
130000194,Repuestos,de Shower Shower,,13_Repuestos.pdf,Repuestos
130100012,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130100013,Repuestos,Repuestos,,13_Repuestos.pdf,Repuestos
130100014,Repuestos,Display Cartridge para Monomando,35 mm,13_Repuestos.pdf,Repuestos
130100015,Repuestos,Display Cartridge para Monomando,40 mm,13_Repuestos.pdf,Repuestos
130100016,Repuestos,(Tipo Bonn),,13_Repuestos.pdf,Repuestos
130100017,Repuestos,(Tipo Bonn),,13_Repuestos.pdf,Repuestos
130100018,Repuestos,(Tipo Bonn),,13_Repuestos.pdf,Repuestos
13A000016,Repuestos,Horizontal AHORRO AGUA,,13_Repuestos.pdf,Repuestos
13A000018,Repuestos,Aireador HE Llave Lavatorio (Tipo Bonn) AHORRO AGUA,,13_Repuestos.pdf,Repuestos
13A100016,Repuestos,(Tipo Bonn),AHORRO AGUA,13_Repuestos.pdf,Repuestos
13A100018,Repuestos,(Tipo Bonn),AHORRO AGUA,13_Repuestos.pdf,Repuestos
140308007,"Shower Doors, Espejos y Bowls",(A muro izquierdo) (A muro izquierdo),,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140308027,"Shower Doors, Espejos y Bowls",Shower Doors,Reversible,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140309007,"Shower Doors, Espejos y Bowls",(A muro izquierdo) (A muro izquierdo),,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140309027,"Shower Doors, Espejos y Bowls",Distancia Máxima entre Muros: 142 cm,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140310202,"Shower Doors, Espejos y Bowls",(A muro derecho) (A muro derecho),/22 Mampara,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140310222,"Shower Doors, Espejos y Bowls",(A muro izquierdo) (A muro izquierdo),,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140312001,"Shower Doors, Espejos y Bowls",(A muro derecho) (A muro derecho),/21,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140312021,"Shower Doors, Espejos y Bowls",(A muro izquierdo) (A muro izquierdo),,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404080FU,"Shower Doors, Espejos y Bowls",Shower Doors,Fijo,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404080PU,"Shower Doors, Espejos y Bowls",Shower Doors,Puerta,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404090FU,"Shower Doors, Espejos y Bowls",Shower Doors,Fijo Chico,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404090PU,"Shower Doors, Espejos y Bowls",Shower Doors,Fijo Grande,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404100FC,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404100FG,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404100PU,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404120FC,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404120FG,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404120PC,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404120PG,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404121FU,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
1404121PU,"Shower Doors, Espejos y Bowls",Shower Doors,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140517002,"Shower Doors, Espejos y Bowls",(En la Fotografía),,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140517022,"Shower Doors, Espejos y Bowls",a Muro Derecho,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
140712140,"Shower Doors, Espejos y Bowls",Distancia Máxima entre Muros: 142 cm,Mampara,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151456052,"Shower Doors, Espejos y Bowls",Espejos,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151456066,"Shower Doors, Espejos y Bowls",Espejos,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151507051,"Shower Doors, Espejos y Bowls",Espejos,Contorno,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151507062,"Shower Doors, Espejos y Bowls",Baranda Abajo y Dos a la Derecha Medio Punto con Bandeja,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151608012,"Shower Doors, Espejos y Bowls",y Rayas Negras Borde con Puntos Amarillos,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151608026,"Shower Doors, Espejos y Bowls",y Rayas Negras Borde con Puntos Amarillos,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151609021,"Shower Doors, Espejos y Bowls",Formando Ondas a Rayas,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151609035,"Shower Doors, Espejos y Bowls",con Franja Contorno,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151609038,"Shower Doors, Espejos y Bowls",con Franja Contorno,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151609064,"Shower Doors, Espejos y Bowls",Redondeadas,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
151709028,"Shower Doors, Espejos y Bowls",con Franja Contorno,“ Será Descontinuado”,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
152521201,"Shower Doors, Espejos y Bowls",Ovalada con Baranda,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
155041501,"Shower Doors, Espejos y Bowls",Bowl Cristal Circular Transparente,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15F705091,"Shower Doors, Espejos y Bowls",Formando Ondas a Rayas,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15L007089,"Shower Doors, Espejos y Bowls",con 3 Luces Led Distintas,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15L456084,"Shower Doors, Espejos y Bowls",Arriba y Abajo,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15L705085,"Shower Doors, Espejos y Bowls",Contorno,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15L806090,"Shower Doors, Espejos y Bowls",Metálico Negro,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15L907086,"Shower Doors, Espejos y Bowls",Contorno,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15LC06088,"Shower Doors, Espejos y Bowls",Negro Metálico,,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
15R806087,"Shower Doors, Espejos y Bowls",Baranda Abajo y Dos a la Derecha Medio Punto con Bandeja,Inferior y Luz,14_15_Shower-Doors-Espejos-Bowls.pdf,"Shower Doors, Espejos y Bowls"
160400200,Griferia Electronica,Tipo Cuello Cisne Electrónica Cuello Cisne,,16_Griferia-Electronica.pdf,Griferia Electronica
160400201,Griferia Electronica,Tipo Cuello Cisne Electrónica Cuello Cisne,,16_Griferia-Electronica.pdf,Griferia Electronica
160600100,Repuestos,para Secador para Secador,Uso: Repuesto para,13_Repuestos.pdf,Griferia Electronica; Repuestos
160600200,Repuestos,para Secador para Secador,,13_Repuestos.pdf,Griferia Electronica; Repuestos
160600300,Repuestos,para Secador Shower Door (Superior) Shower Door (Inferior),Uso: Repuesto para Cambio Uso: Repuesto Para Cambio de,13_Repuestos.pdf,Griferia Electronica; Repuestos
160600400,Griferia Electronica,16 Secador de Manos Inmersivo,,16_Griferia-Electronica.pdf,Griferia Electronica
160700100,Griferia Electronica,con Sensor para Descargas,,16_Griferia-Electronica.pdf,Griferia Electronica
180700900,Tinas y sus Accesorios,Receptáculo Ducha,70x70,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
180800900,Tinas y sus Accesorios,Receptáculo Ducha,80x80,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181001200,Tinas y sus Accesorios,Tina Eco con Antideslizante,100x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181001201,Tinas y sus Accesorios,Tina Lisa Eco Medidas externas (cm) Bowl a Llenar (cm),100x70x36 Largo Ancho Alto Largo Ancho,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181001400,Tinas y sus Accesorios,Tina con Antideslizante,100x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181201200,Tinas y sus Accesorios,Tina Eco con Antideslizante,120x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181201201,Tinas y sus Accesorios,Tina Lisa Eco Medidas externas (cm) Bowl a Llenar (cm),"120x70x36 85,0 55,5",18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181201400,Tinas y sus Accesorios,Tina con Antideslizante,120x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181270650,Tinas y sus Accesorios,(Incluye Desagüe),/,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181301200,Tinas y sus Accesorios,Tina Eco con Antideslizante,130x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181301201,Tinas y sus Accesorios,Tina Lisa Eco Medidas externas (cm) Bowl a Llenar (cm),130x70x36 100 70 36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181401201,Tinas y sus Accesorios,Tina Lisa Eco Medidas externas (cm) Bowl a Llenar (cm),"140x70x36 105,0 55,5",18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181401400,Tinas y sus Accesorios,Tina con Antideslizante,140x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181470650,Tinas y sus Accesorios,para una Mejor Nivelación,,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181501400,Tinas y sus Accesorios,Tina con Antideslizante,150x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
181701400,Tinas y sus Accesorios,Tina con Antideslizante,170x70x36,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
185000001,Tinas y sus Accesorios,Tinas,,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
185000002,Tinas y sus Accesorios,Sifón Plástico para Tina Desagüe con Sifón Plástico,Grande p/Recept. Acrílico Antiguo,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
185000003,Tinas y sus Accesorios,Tinas,,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
185000004,Tinas y sus Accesorios,Sifón Plástico para Tina Desagüe con Sifón Plástico,,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
185000005,Tinas y sus Accesorios,p/Recept. Acrílico 90 mm,,18_Tinas-Accesorios.pdf,Tinas y sus Accesorios
190000011,Lavaplatos y Accesorios,Lavaplatos,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000012,Lavaplatos y Accesorios,Lavaplatos,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000020,Lavaplatos y Accesorios,Borde Cromado c/Tubo Rebalse y Tubo Rebalse,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000025,Lavaplatos y Accesorios,Borde Cromado c/Tubo Rebalse y Tubo Rebalse,con Tubo Rebalse,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000030,Lavaplatos y Accesorios,Anclar Lavaplato Empotrar,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000035,Lavaplatos y Accesorios,Anclar Lavaplato Empotrar,250 cm,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000040,Lavaplatos y Accesorios,Anclar Lavaplato Empotrar,340 cm,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000050,Lavaplatos y Accesorios,Distancia entre Hoyos 42 cm,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000052,Lavaplatos y Accesorios,Distancia entre Hoyos 42 cm,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000054,Lavaplatos y Accesorios,Distancia entre Hoyos 42 cm,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000055,Lavaplatos y Accesorios,Borde Cromado c/Tubo Rebalse y Tubo Rebalse,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000060,Lavaplatos y Accesorios,Borde Cromado c/Tubo Rebalse y Tubo Rebalse,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000062,Lavaplatos y Accesorios,Lavaplatos,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190000064,Lavaplatos y Accesorios,Lavaplatos,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502501,Lavaplatos y Accesorios,Lavaplatos,"100x50 (Esp=0,5 mm) con Desagüe, para Combinación, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502502,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,5 mm) con Desagüe, para Combinación, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502503,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502504,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502601,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,6 mm) Sobreponer para Combinación, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502602,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,6 mm) Sobreponer para Combinación, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502603,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,6 mm) Sobreponer para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190502604,Lavaplatos y Accesorios,Lavaplato Sobreponer Eco,"100x50 (Esp=0,6 mm) Sobreponer para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190503601,Lavaplatos y Accesorios,Rebalse,,19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
190503604,Lavaplatos y Accesorios,Lavaplato Sobreponer,"100x50 (Esp=0,6 mm) Sobreponer para Monomando, secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191432513,Lavaplatos y Accesorios,Lavaplato Empotrable Eco,"100x44 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191432514,Lavaplatos y Accesorios,Lavaplatos,"100x44 (Esp=0,5 mm) con Desagüe, para Monomando, Secador Izquierdo",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
191482503,Lavaplatos y Accesorios,Lavaplato Sobreponer,"120x50 (Esp=0,5 mm) con Desagües, para Monomando, Secador Derecho",19_Lavaplatos-Accesorios.pdf,Lavaplatos y Accesorios
